PRCP_in,SNOW_in,SNWD_in,TMAX_f,TMIN_f,year,month,day,DATE
0.04,0,0,97,73,1896,7,31,1896-07-31
0.08,0,0,95,71,1896,8,1,1896-08-01
0,0,0,91,71,1896,8,2,1896-08-02
0.03,0,0,87,74,1896,8,3,1896-08-03
0.41,0,0,91,70,1896,8,4,1896-08-04
0,0,0,93,69,1896,8,5,1896-08-05
0,0,0,94,73,1896,8,6,1896-08-06
0,0,0,94,75,1896,8,7,1896-08-07
0,0,0,100,74,1896,8,8,1896-08-08
0,0,0,100,71,1896,8,9,1896-08-09
0,0,0,102,72,1896,8,10,1896-08-10
0,0,0,99,72,1896,8,11,1896-08-11
0,0,0,101,75,1896,8,12,1896-08-12
0,0,0,102,79,1896,8,13,1896-08-13
0,0,0,104,79,1896,8,14,1896-08-14
0.1,0,0,100,79,1896,8,15,1896-08-15
0.04,0,0,94,72,1896,8,16,1896-08-16
0,0,0,95,71,1896,8,17,1896-08-17
0.05,0,0,100,74,1896,8,18,1896-08-18
0.12,0,0,89,70,1896,8,19,1896-08-19
0,0,0,91,69,1896,8,20,1896-08-20
0,0,0,96,72,1896,8,21,1896-08-21
0,0,0,97,73,1896,8,22,1896-08-22
0.06,0,0,93,71,1896,8,23,1896-08-23
0,0,0,100,73,1896,8,24,1896-08-24
0.09,0,0,98,70,1896,8,25,1896-08-25
0.27,0,0,83,71,1896,8,26,1896-08-26
0,0,0,88,69,1896,8,27,1896-08-27
0,0,0,93,72,1896,8,28,1896-08-28
0,0,0,95,71,1896,8,29,1896-08-29
0,0,0,99,69,1896,8,30,1896-08-30
0,0,0,102,72,1896,8,31,1896-08-31
0,0,0,102,74,1896,9,1,1896-09-01
0,0,0,99,74,1896,9,2,1896-09-02
0.39,0,0,99,75,1896,9,3,1896-09-03
0,0,0,97,70,1896,9,4,1896-09-04
0,0,0,99,71,1896,9,5,1896-09-05
0,0,0,98,73,1896,9,6,1896-09-06
0.13,0,0,92,76,1896,9,7,1896-09-07
0.26,0,0,91,70,1896,9,8,1896-09-08
0.06,0,0,83,69,1896,9,9,1896-09-09
0,0,0,95,68,1896,9,10,1896-09-10
0,0,0,89,67,1896,9,11,1896-09-11
0,0,0,91,66,1896,9,12,1896-09-12
0,0,0,93,67,1896,9,13,1896-09-13
0,0,0,92,68,1896,9,14,1896-09-14
0,0,0,96,76,1896,9,15,1896-09-15
0,0,0,99,72,1896,9,16,1896-09-16
0,0,0,98,74,1896,9,17,1896-09-17
0,0,0,92,74,1896,9,18,1896-09-18
0,0,0,93,70,1896,9,19,1896-09-19
0.03,0,0,98,70,1896,9,20,1896-09-20
0,0,0,93,66,1896,9,21,1896-09-21
0.26,0,0,89,67,1896,9,22,1896-09-22
0,0,0,90,76,1896,9,23,1896-09-23
0,0,0,86,52,1896,9,24,1896-09-24
0,0,0,91,52,1896,9,25,1896-09-25
0,0,0,92,55,1896,9,26,1896-09-26
0,0,0,93,55,1896,9,27,1896-09-27
0,0,0,90,60,1896,9,28,1896-09-28
0,0,0,90,65,1896,9,29,1896-09-29
0,0,0,86,71,1896,9,30,1896-09-30
0.97,0,0,89,64,1896,10,1,1896-10-01
0.07,0,0,82,63,1896,10,2,1896-10-02
0,0,0,84,64,1896,10,3,1896-10-03
0,0,0,90,59,1896,10,4,1896-10-04
0,0,0,91,63,1896,10,5,1896-10-05
0,0,0,91,64,1896,10,6,1896-10-06
0,0,0,86,65,1896,10,7,1896-10-07
0,0,0,90,61,1896,10,8,1896-10-08
0,0,0,90,64,1896,10,9,1896-10-09
0,0,0,80,61,1896,10,10,1896-10-10
0.19,0,0,89,62,1896,10,11,1896-10-11
0.75,0,0,75,62,1896,10,12,1896-10-12
0,0,0,76,56,1896,10,13,1896-10-13
0,0,0,78,52,1896,10,14,1896-10-14
0,0,0,79,55,1896,10,15,1896-10-15
0,0,0,79,56,1896,10,16,1896-10-16
0,0,0,85,60,1896,10,17,1896-10-17
0,0,0,86,58,1896,10,18,1896-10-18
0,0,0,85,60,1896,10,19,1896-10-19
0,0,0,79,58,1896,10,20,1896-10-20
0.07,0,0,80,54,1896,10,21,1896-10-21
0.02,0,0,80,57,1896,10,22,1896-10-22
0.66,0,0,80,54,1896,10,23,1896-10-23
0,0,0,76,49,1896,10,24,1896-10-24
0,0,0,77,48,1896,10,25,1896-10-25
0,0,0,77,46,1896,10,26,1896-10-26
0,0,0,78,54,1896,10,27,1896-10-27
0.58,0,0,70,46,1896,10,28,1896-10-28
0,0,0,69,43,1896,10,29,1896-10-29
0,0,0,72,42,1896,10,30,1896-10-30
0,0,0,78,44,1896,10,31,1896-10-31
0,0,0,78,43,1896,11,1,1896-11-01
0,0,0,76,43,1896,11,2,1896-11-02
0,0,0,75,43,1896,11,3,1896-11-03
0,0,0,70,43,1896,11,4,1896-11-04
0,0,0,76,41,1896,11,5,1896-11-05
0,0,0,76,42,1896,11,6,1896-11-06
0,0,0,72,45,1896,11,7,1896-11-07
0,0,0,72,39,1896,11,8,1896-11-08
0,0,0,72,43,1896,11,9,1896-11-09
0,0,0,81,49,1896,11,10,1896-11-10
0,0,0,79,54,1896,11,11,1896-11-11
0,0,0,80,44,1896,11,12,1896-11-12
0,0,0,81,49,1896,11,13,1896-11-13
0,0,0,82,47,1896,11,14,1896-11-14
0,0,0,83,45,1896,11,15,1896-11-15
0,0,0,83,47,1896,11,16,1896-11-16
0,0,0,82,46,1896,11,17,1896-11-17
0,0,0,78,45,1896,11,18,1896-11-18
0,0,0,78,45,1896,11,19,1896-11-19
0,0,0,76,43,1896,11,20,1896-11-20
0,0,0,82,41,1896,11,21,1896-11-21
0,0,0,79,44,1896,11,22,1896-11-22
0,0,0,79,46,1896,11,23,1896-11-23
0,0,0,67,50,1896,11,24,1896-11-24
0.3,0,0,61,45,1896,11,25,1896-11-25
0,0,0,60,33,1896,11,26,1896-11-26
0,0,0,53,32,1896,11,27,1896-11-27
0,0,0,52,30,1896,11,28,1896-11-28
0,0,0,59,32,1896,11,29,1896-11-29
0,0,0,56,39,1896,11,30,1896-11-30
0,0,0,66,41,1896,12,1,1896-12-01
0,0,0,61,30,1896,12,2,1896-12-02
0,0,0,71,31,1896,12,3,1896-12-03
0,0,0,75,35,1896,12,4,1896-12-04
0,0,0,76,33,1896,12,5,1896-12-05
0,0,0,71,34,1896,12,6,1896-12-06
0,0,0,64,36,1896,12,7,1896-12-07
0,0,0,66,27,1896,12,8,1896-12-08
0,0,0,71,38,1896,12,9,1896-12-09
0,0,0,73,46,1896,12,10,1896-12-10
0,0,0,71,45,1896,12,11,1896-12-11
0,0,0,72,43,1896,12,12,1896-12-12
0,0,0,71,38,1896,12,13,1896-12-13
0,0,0,75,36,1896,12,14,1896-12-14
0,0,0,66,44,1896,12,15,1896-12-15
0.29,0,0,60,44,1896,12,16,1896-12-16
0,0,0,62,37,1896,12,17,1896-12-17
0,0,0,,35,1896,12,18,1896-12-18
0,0,0,66,32,1896,12,19,1896-12-19
0,0,0,72,32,1896,12,20,1896-12-20
0,0,0,75,42,1896,12,21,1896-12-21
0,0,0,75,40,1896,12,22,1896-12-22
0,0,0,70,44,1896,12,23,1896-12-23
0,0,0,76,44,1896,12,24,1896-12-24
0,0,0,73,,1896,12,25,1896-12-25
0,0,0,69,55,1896,12,26,1896-12-26
0,0,0,71,36,1896,12,27,1896-12-27
0,0,0,74,36,1896,12,28,1896-12-28
0.47,0,0,65,41,1896,12,29,1896-12-29
0,0,0,57,36,1896,12,30,1896-12-30
0,0,0,62,34,1896,12,31,1896-12-31
0.04,0,0,54,36,1897,1,1,1897-01-01
0,0,0,52,30,1897,1,2,1897-01-02
0,0,0,54,26,1897,1,3,1897-01-03
0,0,0,56,26,1897,1,4,1897-01-04
0,0,0,62,32,1897,1,5,1897-01-05
0,0,0,68,26,1897,1,6,1897-01-06
0,0,0,66,37,1897,1,7,1897-01-07
0,0,0,70,35,1897,1,8,1897-01-08
0.12,0,0,65,44,1897,1,9,1897-01-09
0.15,0,0,61,45,1897,1,10,1897-01-10
0,0,0,62,42,1897,1,11,1897-01-11
0.1,0,0,57,41,1897,1,12,1897-01-12
0,0,0,58,46,1897,1,13,1897-01-13
0,0,0,64,42,1897,1,14,1897-01-14
0.42,0,0,62,46,1897,1,15,1897-01-15
0.16,0,0,57,39,1897,1,16,1897-01-16
0.04,0,0,56,42,1897,1,17,1897-01-17
0,0,0,50,42,1897,1,18,1897-01-18
0,0,0,56,34,1897,1,19,1897-01-19
0,0,0,58,36,1897,1,20,1897-01-20
0,0,0,66,30,1897,1,21,1897-01-21
0,0,0,61,34,1897,1,22,1897-01-22
0,0,0,71,41,1897,1,23,1897-01-23
0,0,0,70,44,1897,1,24,1897-01-24
0,0,0,66,40,1897,1,25,1897-01-25
0,0,0,66,39,1897,1,26,1897-01-26
0,0,0,64,35,1897,1,27,1897-01-27
0.25,0,0,57,46,1897,1,28,1897-01-28
0.51,0,0,63,41,1897,1,29,1897-01-29
0,0,0,58,41,1897,1,30,1897-01-30
0,0,0,63,41,1897,1,31,1897-01-31
0,0,0,63,41,1897,2,1,1897-02-01
0,0,0,62,41,1897,2,2,1897-02-02
0,0,0,61,41,1897,2,3,1897-02-03
0,0,0,62,36,1897,2,4,1897-02-04
0,0,0,65,40,1897,2,5,1897-02-05
0,0,0,64,35,1897,2,6,1897-02-06
0,0,0,64,38,1897,2,7,1897-02-07
0,0,0,58,34,1897,2,8,1897-02-08
0,0,0,59,34,1897,2,9,1897-02-09
0,0,0,59,31,1897,2,10,1897-02-10
0,0,0,61,31,1897,2,11,1897-02-11
0,0,0,65,32,1897,2,12,1897-02-12
0,0,0,65,31,1897,2,13,1897-02-13
0,0,0,55,34,1897,2,14,1897-02-14
0,0,0,64,25,1897,2,15,1897-02-15
0,0,0,70,30,1897,2,16,1897-02-16
0,0,0,73,36,1897,2,17,1897-02-17
0,0,0,74,40,1897,2,18,1897-02-18
0.08,0,0,70,54,1897,2,19,1897-02-19
0,0,0,64,36,1897,2,20,1897-02-20
0,0,0,63,32,1897,2,21,1897-02-21
0,0,0,63,35,1897,2,22,1897-02-22
0,0,0,58,34,1897,2,23,1897-02-23
0,0,0,63,30,1897,2,24,1897-02-24
0,0,0,72,30,1897,2,25,1897-02-25
0,0,0,75,35,1897,2,26,1897-02-26
0,0,0,78,42,1897,2,27,1897-02-27
0,0,0,80,50,1897,2,28,1897-02-28
0,0,0,77,54,1897,3,1,1897-03-01
0,0,0,77,39,1897,3,2,1897-03-02
0,0,0,76,48,1897,3,3,1897-03-03
0,0,0,62,40,1897,3,4,1897-03-04
0,0,0,66,30,1897,3,5,1897-03-05
0,0,0,76,32,1897,3,6,1897-03-06
0,0,0,76,36,1897,3,7,1897-03-07
0,0,0,74,36,1897,3,8,1897-03-08
0,0,0,76,35,1897,3,9,1897-03-09
0,0,0,73,33,1897,3,10,1897-03-10
0,0,0,77,36,1897,3,11,1897-03-11
0,0,0,73,32,1897,3,12,1897-03-12
0,0,0,72,36,1897,3,13,1897-03-13
0,0,0,70,34,1897,3,14,1897-03-14
0,0,0,72,33,1897,3,15,1897-03-15
0.03,0,0,66,33,1897,3,16,1897-03-16
0,0,0,76,34,1897,3,17,1897-03-17
0.08,0,0,62,40,1897,3,18,1897-03-18
0,0,0,67,22,1897,3,19,1897-03-19
0,0,0,69,45,1897,3,20,1897-03-20
0,0,0,61,45,1897,3,21,1897-03-21
0,0,0,56,28,1897,3,22,1897-03-22
0,0,0,65,31,1897,3,23,1897-03-23
0,0,0,74,25,1897,3,24,1897-03-24
0,0,0,79,38,1897,3,25,1897-03-25
0,0,0,80,40,1897,3,26,1897-03-26
0,0,0,79,40,1897,3,27,1897-03-27
0,0,0,76,39,1897,3,28,1897-03-28
0.02,0,0,76,41,1897,3,29,1897-03-29
0,0,0,75,36,1897,3,30,1897-03-30
0,0,0,76,25,1897,3,31,1897-03-31
0,0,0,79,40,1897,4,1,1897-04-01
0,0,0,79,30,1897,4,2,1897-04-02
0,0,0,78,30,1897,4,3,1897-04-03
0,0,0,80,33,1897,4,4,1897-04-04
0,0,0,79,37,1897,4,5,1897-04-05
0,0,0,80,40,1897,4,6,1897-04-06
0,0,0,83,39,1897,4,7,1897-04-07
0,0,0,80,45,1897,4,8,1897-04-08
0,0,0,82,45,1897,4,9,1897-04-09
0,0,0,88,45,1897,4,10,1897-04-10
0,0,0,87,46,1897,4,11,1897-04-11
0,0,0,87,48,1897,4,12,1897-04-12
0,0,0,77,43,1897,4,13,1897-04-13
0,0,0,87,45,1897,4,14,1897-04-14
0,0,0,90,46,1897,4,15,1897-04-15
0,0,0,97,50,1897,4,16,1897-04-16
0,0,0,92,54,1897,4,17,1897-04-17
0,0,0,93,60,1897,4,18,1897-04-18
0,0,0,94,50,1897,4,19,1897-04-19
0,0,0,90,50,1897,4,20,1897-04-20
0,0,0,83,48,1897,4,21,1897-04-21
0,0,0,86,57,1897,4,22,1897-04-22
0,0,0,82,50,1897,4,23,1897-04-23
0,0,0,81,48,1897,4,24,1897-04-24
0,0,0,82,47,1897,4,25,1897-04-25
0,0,0,82,57,1897,4,26,1897-04-26
0,0,0,73,50,1897,4,27,1897-04-27
0,0,0,83,51,1897,4,28,1897-04-28
0,0,0,83,56,1897,4,29,1897-04-29
0,0,0,83,52,1897,4,30,1897-04-30
0,0,0,92,53,1897,5,1,1897-05-01
0,0,0,92,53,1897,5,2,1897-05-02
0,0,0,92,54,1897,5,3,1897-05-03
0,0,0,91,52,1897,5,4,1897-05-04
0,0,0,92,52,1897,5,5,1897-05-05
0,0,0,93,52,1897,5,6,1897-05-06
0,0,0,92,52,1897,5,7,1897-05-07
0,0,0,92,53,1897,5,8,1897-05-08
0,0,0,97,53,1897,5,9,1897-05-09
0,0,0,97,54,1897,5,10,1897-05-10
0,0,0,98,59,1897,5,11,1897-05-11
0,0,0,95,60,1897,5,12,1897-05-12
0,0,0,90,61,1897,5,13,1897-05-13
0,0,0,95,62,1897,5,14,1897-05-14
0,0,0,90,62,1897,5,15,1897-05-15
0,0,0,91,61,1897,5,16,1897-05-16
0,0,0,92,61,1897,5,17,1897-05-17
0,0,0,94,61,1897,5,18,1897-05-18
0,0,0,94,61,1897,5,19,1897-05-19
0,0,0,95,62,1897,5,20,1897-05-20
0,0,0,97,57,1897,5,21,1897-05-21
0,0,0,92,58,1897,5,22,1897-05-22
0,0,0,92,58,1897,5,23,1897-05-23
0,0,0,91,59,1897,5,24,1897-05-24
0,0,0,93,60,1897,5,25,1897-05-25
0,0,0,94,60,1897,5,26,1897-05-26
0,0,0,95,60,1897,5,27,1897-05-27
0,0,0,96,61,1897,5,28,1897-05-28
0,0,0,95,58,1897,5,29,1897-05-29
0,0,0,94,62,1897,5,30,1897-05-30
0,0,0,93,63,1897,5,31,1897-05-31
0,0,0,93,51,1897,6,1,1897-06-01
0,0,0,94,50,1897,6,2,1897-06-02
0,0,0,92,50,1897,6,3,1897-06-03
0,0,0,96,50,1897,6,4,1897-06-04
0,0,0,99,59,1897,6,5,1897-06-05
0,0,0,100,64,1897,6,6,1897-06-06
0,0,0,100,65,1897,6,7,1897-06-07
0,0,0,101,66,1897,6,8,1897-06-08
0,0,0,93,69,1897,6,9,1897-06-09
0,0,0,96,64,1897,6,10,1897-06-10
0,0,0,94,67,1897,6,11,1897-06-11
0,0,0,97,65,1897,6,12,1897-06-12
0,0,0,97,67,1897,6,13,1897-06-13
0,0,0,96,65,1897,6,14,1897-06-14
0,0,0,96,62,1897,6,15,1897-06-15
0,0,0,90,58,1897,6,16,1897-06-16
0,0,0,93,54,1897,6,17,1897-06-17
0,0,0,98,58,1897,6,18,1897-06-18
0,0,0,101,59,1897,6,19,1897-06-19
0,0,0,99,67,1897,6,20,1897-06-20
0,0,0,105,73,1897,6,21,1897-06-21
0,0,0,104,73,1897,6,22,1897-06-22
0,0,0,103,64,1897,6,23,1897-06-23
0,0,0,103,63,1897,6,24,1897-06-24
0,0,0,100,66,1897,6,25,1897-06-25
0,0,0,98,64,1897,6,26,1897-06-26
0,0,0,95,64,1897,6,27,1897-06-27
0,0,0,95,68,1897,6,28,1897-06-28
0,0,0,96,69,1897,6,29,1897-06-29
0,0,0,98,69,1897,6,30,1897-06-30
,0,0,100,75,1897,7,1,1897-07-01
0,0,0,98,70,1897,7,2,1897-07-02
0,0,0,96,74,1897,7,3,1897-07-03
0,0,0,98,69,1897,7,4,1897-07-04
0,0,0,98,71,1897,7,5,1897-07-05
0,0,0,100,71,1897,7,6,1897-07-06
0,0,0,101,,1897,7,7,1897-07-07
1.29,0,0,89,65,1897,7,8,1897-07-08
0,0,0,94,71,1897,7,9,1897-07-09
0.03,0,0,97,77,1897,7,10,1897-07-10
0.1,0,0,95,75,1897,7,11,1897-07-11
0,0,0,97,76,1897,7,12,1897-07-12
0,0,0,99,,1897,7,13,1897-07-13
0,0,0,100,77,1897,7,14,1897-07-14
0,0,0,102,78,1897,7,15,1897-07-15
0,0,0,101,79,1897,7,16,1897-07-16
0.1,0,0,103,77,1897,7,17,1897-07-17
0.28,0,0,95,70,1897,7,18,1897-07-18
0,0,0,96,67,1897,7,19,1897-07-19
0,0,0,101,71,1897,7,20,1897-07-20
0,0,0,94,81,1897,7,21,1897-07-21
0.12,0,0,93,75,1897,7,22,1897-07-22
0,0,0,94,69,1897,7,23,1897-07-23
0,0,0,96,69,1897,7,24,1897-07-24
0,0,0,100,73,1897,7,25,1897-07-25
0,0,0,95,77,1897,7,26,1897-07-26
0,0,0,100,78,1897,7,27,1897-07-27
0,0,0,99,78,1897,7,28,1897-07-28
0,0,0,101,76,1897,7,29,1897-07-29
0,0,0,99,76,1897,7,30,1897-07-30
0.06,0,0,101,80,1897,7,31,1897-07-31
0.19,0,0,97,74,1897,8,1,1897-08-01
1.52,0,0,91,71,1897,8,2,1897-08-02
0,0,0,88,66,1897,8,3,1897-08-03
0,0,0,95,70,1897,8,4,1897-08-04
0,0,0,99,77,1897,8,5,1897-08-05
0,0,0,101,80,1897,8,6,1897-08-06
0,0,0,94,75,1897,8,7,1897-08-07
0,0,0,93,76,1897,8,8,1897-08-08
0.94,0,0,90,68,1897,8,9,1897-08-09
0.21,0,0,88,69,1897,8,10,1897-08-10
0,0,0,90,75,1897,8,11,1897-08-11
0,0,0,91,70,1897,8,12,1897-08-12
0,0,0,92,74,1897,8,13,1897-08-13
0.35,0,0,90,76,1897,8,14,1897-08-14
0,0,0,94,70,1897,8,15,1897-08-15
0,0,0,94,75,1897,8,16,1897-08-16
0,0,0,96,75,1897,8,17,1897-08-17
0,0,0,97,80,1897,8,18,1897-08-18
0.22,0,0,95,80,1897,8,19,1897-08-19
0,0,0,95,68,1897,8,20,1897-08-20
0,0,0,96,68,1897,8,21,1897-08-21
0,0,0,93,69,1897,8,22,1897-08-22
0,0,0,96,76,1897,8,23,1897-08-23
0,0,0,96,,1897,8,24,1897-08-24
0,0,0,98,,1897,8,25,1897-08-25
0,0,0,92,,1897,8,26,1897-08-26
0,0,0,95,72,1897,8,27,1897-08-27
0,0,0,97,72,1897,8,28,1897-08-28
0,0,0,98,74,1897,8,29,1897-08-29
0,0,0,98,78,1897,8,30,1897-08-30
0,0,0,100,78,1897,8,31,1897-08-31
0.49,0,0,96,75,1897,9,1,1897-09-01
0,0,0,99,65,1897,9,2,1897-09-02
0,0,0,93,62,1897,9,3,1897-09-03
0,0,0,94,68,1897,9,4,1897-09-04
,,,,,1897,9,5,1897-09-05
,,,,,1897,9,6,1897-09-06
,,,,,1897,9,7,1897-09-07
,,,,,1897,9,8,1897-09-08
0,0,0,88,65,1897,9,9,1897-09-09
0,0,0,91,69,1897,9,10,1897-09-10
0.4,0,0,87,71,1897,9,11,1897-09-11
0,0,0,89,68,1897,9,12,1897-09-12
0.02,0,0,91,70,1897,9,13,1897-09-13
0,0,0,90,67,1897,9,14,1897-09-14
0,0,0,88,66,1897,9,15,1897-09-15
0,0,0,91,64,1897,9,16,1897-09-16
0,0,0,88,72,1897,9,17,1897-09-17
0,0,0,89,72,1897,9,18,1897-09-18
0.08,0,0,91,73,1897,9,19,1897-09-19
0.02,0,0,93,68,1897,9,20,1897-09-20
0,0,0,93,71,1897,9,21,1897-09-21
0,0,0,94,64,1897,9,22,1897-09-22
0,0,0,96,67,1897,9,23,1897-09-23
0.12,0,0,90,67,1897,9,24,1897-09-24
0,0,0,94,68,1897,9,25,1897-09-25
0,0,0,95,67,1897,9,26,1897-09-26
0,0,0,94,67,1897,9,27,1897-09-27
0,0,0,92,66,1897,9,28,1897-09-28
0.07,0,0,94,65,1897,9,29,1897-09-29
0,0,0,92,68,1897,9,30,1897-09-30
0,0,0,92,65,1897,10,1,1897-10-01
0,0,0,91,67,1897,10,2,1897-10-02
0,0,0,91,58,1897,10,3,1897-10-03
0,0,0,92,58,1897,10,4,1897-10-04
0,0,0,92,64,1897,10,5,1897-10-05
0,0,0,92,70,1897,10,6,1897-10-06
0.3,0,0,86,67,1897,10,7,1897-10-07
0,0,0,86,65,1897,10,8,1897-10-08
0,0,0,88,58,1897,10,9,1897-10-09
0,0,0,85,53,1897,10,10,1897-10-10
0,0,0,87,52,1897,10,11,1897-10-11
0,0,0,87,52,1897,10,12,1897-10-12
0,0,0,88,63,1897,10,13,1897-10-13
0,0,0,83,61,1897,10,14,1897-10-14
0,0,0,79,40,1897,10,15,1897-10-15
0,0,0,75,47,1897,10,16,1897-10-16
0,0,0,80,40,1897,10,17,1897-10-17
0,0,0,86,41,1897,10,18,1897-10-18
0,0,0,88,49,1897,10,19,1897-10-19
0,0,0,88,46,1897,10,20,1897-10-20
0,0,0,89,45,1897,10,21,1897-10-21
0,0,0,90,49,1897,10,22,1897-10-22
0,0,0,88,45,1897,10,23,1897-10-23
0.24,0,0,89,53,1897,10,24,1897-10-24
0,0,0,89,44,1897,10,25,1897-10-25
0,0,0,67,42,1897,10,26,1897-10-26
0,0,0,69,44,1897,10,27,1897-10-27
0,0,0,72,29,1897,10,28,1897-10-28
0,0,0,72,35,1897,10,29,1897-10-29
0,0,0,75,35,1897,10,30,1897-10-30
0,0,0,77,38,1897,10,31,1897-10-31
0,0,0,84,45,1897,11,1,1897-11-01
0,0,0,85,53,1897,11,2,1897-11-02
0,0,0,81,45,1897,11,3,1897-11-03
0,0,0,76,42,1897,11,4,1897-11-04
0,0,0,77,38,1897,11,5,1897-11-05
0,0,0,74,43,1897,11,6,1897-11-06
0,0,0,66,43,1897,11,7,1897-11-07
0,0,0,76,31,1897,11,8,1897-11-08
0,0,0,72,30,1897,11,9,1897-11-09
0,0,0,77,28,1897,11,10,1897-11-10
0,0,0,78,38,1897,11,11,1897-11-11
0,0,0,80,42,1897,11,12,1897-11-12
0,0,0,83,49,1897,11,13,1897-11-13
0,0,0,80,37,1897,11,14,1897-11-14
0,0,0,79,39,1897,11,15,1897-11-15
0,0,0,82,38,1897,11,16,1897-11-16
0,0,0,79,51,1897,11,17,1897-11-17
0,0,0,85,53,1897,11,18,1897-11-18
0,0,0,87,58,1897,11,19,1897-11-19
0,0,0,87,49,1897,11,20,1897-11-20
0,0,0,89,46,1897,11,21,1897-11-21
0,0,0,80,50,1897,11,22,1897-11-22
0,0,0,80,48,1897,11,23,1897-11-23
0,0,0,75,53,1897,11,24,1897-11-24
0,0,0,77,37,1897,11,25,1897-11-25
0,0,0,76,32,1897,11,26,1897-11-26
0,0,0,74,32,1897,11,27,1897-11-27
0,0,0,76,34,1897,11,28,1897-11-28
0,0,0,78,32,1897,11,29,1897-11-29
0,0,0,79,38,1897,11,30,1897-11-30
0,0,0,76,39,1897,12,1,1897-12-01
0.11,0,0,68,36,1897,12,2,1897-12-02
0,0,0,59,26,1897,12,3,1897-12-03
0,0,0,64,33,1897,12,4,1897-12-04
0,0,0,75,30,1897,12,5,1897-12-05
0,0,0,77,31,1897,12,6,1897-12-06
0,0,0,75,30,1897,12,7,1897-12-07
0,0,0,77,33,1897,12,8,1897-12-08
0,0,0,62,43,1897,12,9,1897-12-09
0,0,0,75,32,1897,12,10,1897-12-10
0,0,0,73,28,1897,12,11,1897-12-11
0,0,0,72,31,1897,12,12,1897-12-12
0,0,0,68,30,1897,12,13,1897-12-13
0,0,0,74,33,1897,12,14,1897-12-14
0,0,0,70,39,1897,12,15,1897-12-15
0,0,0,58,45,1897,12,16,1897-12-16
0,0,0,61,30,1897,12,17,1897-12-17
0,0,0,62,27,1897,12,18,1897-12-18
0,0,0,54,39,1897,12,19,1897-12-19
0,0,0,54,20,1897,12,20,1897-12-20
0,0,0,50,26,1897,12,21,1897-12-21
0,0,0,54,16,1897,12,22,1897-12-22
0,0,0,51,20,1897,12,23,1897-12-23
0,0,0,61,26,1897,12,24,1897-12-24
0,0,0,63,23,1897,12,25,1897-12-25
0,0,0,66,23,1897,12,26,1897-12-26
0,0,0,72,29,1897,12,27,1897-12-27
0,0,0,77,31,1897,12,28,1897-12-28
0,0,0,77,34,1897,12,29,1897-12-29
0,0,0,77,31,1897,12,30,1897-12-30
0,0,0,80,36,1897,12,31,1897-12-31
0,0,0,72,45,1898,1,1,1898-01-01
0,0,0,72,47,1898,1,2,1898-01-02
0,0,0,68,40,1898,1,3,1898-01-03
0,0,0,68,43,1898,1,4,1898-01-04
0,0,0,70,33,1898,1,5,1898-01-05
0,0,0,73,33,1898,1,6,1898-01-06
0,0,0,65,40,1898,1,7,1898-01-07
0,0,0,72,42,1898,1,8,1898-01-08
0,0,0,64,34,1898,1,9,1898-01-09
0,0,0,59,41,1898,1,10,1898-01-10
0.2,2.7,,52,32,1898,1,11,1898-01-11
0,0,0,45,27,1898,1,12,1898-01-12
0.1,0,0,55,30,1898,1,13,1898-01-13
0,0,0,59,28,1898,1,14,1898-01-14
0,0,0,56,25,1898,1,15,1898-01-15
0,0,0,55,27,1898,1,16,1898-01-16
0,0,0,63,26,1898,1,17,1898-01-17
0,0,0,55,30,1898,1,18,1898-01-18
0,0,0,59,26,1898,1,19,1898-01-19
0,0,0,55,25,1898,1,20,1898-01-20
0,0,0,51,23,1898,1,21,1898-01-21
0,0,0,56,21,1898,1,22,1898-01-22
0,0,0,59,25,1898,1,23,1898-01-23
0.16,3.3,,55,31,1898,1,24,1898-01-24
0,0,0,47,17,1898,1,25,1898-01-25
0.14,0,0,49,25,1898,1,26,1898-01-26
0.18,0,0,52,32,1898,1,27,1898-01-27
0.15,0,0,62,41,1898,1,28,1898-01-28
0.17,0,0,65,35,1898,1,29,1898-01-29
0,0,0,68,36,1898,1,30,1898-01-30
0,0,0,73,26,1898,1,31,1898-01-31
0,0,0,68,36,1898,2,1,1898-02-01
0,0,0,72,34,1898,2,2,1898-02-02
0,0,0,71,42,1898,2,3,1898-02-03
0,0,0,75,39,1898,2,4,1898-02-04
0,0,0,78,39,1898,2,5,1898-02-05
0,0,0,77,44,1898,2,6,1898-02-06
0,0,0,70,41,1898,2,7,1898-02-07
0,0,0,66,47,1898,2,8,1898-02-08
0,0,0,66,41,1898,2,9,1898-02-09
0,0,0,68,32,1898,2,10,1898-02-10
0,0,0,72,32,1898,2,11,1898-02-11
0,0,0,74,34,1898,2,12,1898-02-12
0,0,0,74,32,1898,2,13,1898-02-13
0,0,0,75,38,1898,2,14,1898-02-14
0,0,0,80,36,1898,2,15,1898-02-15
0,0,0,77,38,1898,2,16,1898-02-16
0,0,0,72,49,1898,2,17,1898-02-17
0,0,0,67,48,1898,2,18,1898-02-18
0,0,0,70,36,1898,2,19,1898-02-19
0,0,0,78,36,1898,2,20,1898-02-20
0,0,0,82,49,1898,2,21,1898-02-21
0,0,0,79,39,1898,2,22,1898-02-22
0,0,0,79,39,1898,2,23,1898-02-23
0,0,0,80,41,1898,2,24,1898-02-24
0,0,0,83,42,1898,2,25,1898-02-25
0,0,0,77,41,1898,2,26,1898-02-26
